qa_id,source_type,source_sample_id,question,scenario_text,ground_truth
P01-12-Q01,voicephishing,P01-12,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 잠시만요, 끊지 마시고 제가 먼저 말씀드리겠습니다. 서울동부지방검찰청 금융범죄수사팀이라고 합니다.
피해자: 네? 제가 갑자기 왜 이런 연락을 받는 거죠?
사기범: 박민호 씨 명의의 국민은행 계좌가 보이스피싱 자금 추적 건에 포함돼서 사실 확인차 연락드렸습니다.
피해자: 저는 그런 거래를 한 적이 없는데요.
사기범: 현재 확인된 사건번호는 2027형금21409이고, 타인 명의 개설 가능성까지 같이 보고 있습니다.
피해자: 제 이름이 왜 거기에 들어가나요?
사기범: 최근 등록된 휴대전화 인증 이력과 주소지가 일치해서 본인 관련성 검토가 진행 중입니다.
피해자: 저는 그냥 평범하게 살고 있습니다.
사기범: 그래서 오해가 없도록 절차를 안내드리는 겁니다. 우선 신한은행과 국민은행 쪽 자금 흐름부터 확인해야 합니다.
피해자: 은행에 제가 직접 전화해 보면 안 되나요?
사기범: 지금은 수사 연계 확인이 먼저입니다. 은행으로 바로 문의하시면 계좌 보호 조치가 늦어질 수 있습니다.
피해자: 계좌 보호 조치요?
사기범: 네. 일단 조회된 정보에 따르면 대구 수성구 거주 이력과 온라인 쇼핑몰 등록 내역이 확인됩니다.
피해자: 그런 정보까지 왜 보시는 거죠?
사기범: 본인 확인 범위입니다. 개인정보가 일치하면 임시 보전 절차를 잡아야 해서요.
피해자: 제가 뭘 해야 하는데요?
사기범: 당장 송금하라는 뜻은 아닙니다. 먼저 사용 중인 은행과 최근 남은 잔액만 확인해 주세요.
피해자: 잔액까지 알려드려야 하나요?",yes
P01-13-Q01,voicephishing,P01-13,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"안녕하세요. 대검찰청 금융범죄합동수사팀이라고 합니다.
본인 성함이 이민호 씨 맞으시죠?
네, 맞는데요.
갑자기 무슨 일인가요?
최근 귀하 명의의 케이뱅크 계좌가 불법 자금 흐름과 연결된 정황이 확인돼 연락드렸습니다.
명의 도용 가능성도 함께 검토 중입니다.
제가 그런 계좌를 개설한 적은 없습니다.
이게 무슨 말씀이세요?
그래서 지금 사실관계부터 확인하려는 겁니다.
주민등록상 거주지는 인천 연수구, 현재 근무지는 에이치솔루션으로 조회되는데 맞습니까?
주소는 맞고 직장도 비슷한데,
그런 정보를 어디서 확인하신 거죠?
수사 협조 대상자에게는 기본 확인 절차가 있습니다.
또 하나, 최근 사용하시는 은행이 국민은행과 카카오뱅크로 보이는데, 맞다면 말씀해 주세요.
주로 국민은행을 씁니다.
그런데 왜 계좌까지 확인하시는 거죠?
현재 사건과 연결된 계좌가 여러 개라서,
연결 가능성을 배제하려면 전반적인 금융 이용 내역을 봐야 합니다.",yes
P01-14-Q01,voicephishing,P01-14,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 안녕하세요. 서울남부지검 금융범죄수사팀 박준호 수사관입니다. 통화 가능하실까요?
피해자: 네? 무슨 일인가요?
사기범: 이지은 님 이름으로 개설된 신한은행 계좌가 대포통장 사건에 연계된 정황이 확인돼 연락드렸습니다.
피해자: 저는 그런 계좌를 쓴 적이 없는데요.
사기범: 그래서 지금 명의도용 가능성까지 함께 검토 중입니다. 사건 접수번호는 2026-금사-04127입니다.
피해자: 제 이름이 어떻게 들어간 거죠?
사기범: 우선 확인된 기본 인적사항을 말씀드리면, 거주지는 수원 영통 쪽이고 최근 거래 은행은 신한과 하나은행으로 보입니다. 맞습니까?
피해자: 주소는 비슷한데, 그 정보는 어디서 확인하신 거예요?
사기범: 금융감독원 연계 자료와 수사조회로 나온 내용입니다. 지금 단계에서는 외부에 알리시면 안 되고, 계좌가 추가 연동됐는지부터 점검해야 합니다.
피해자: 은행 창구에 가서 물어보면 안 되나요?
사기범: 바로 가시면 기록이 남아서 오히려 지급보류 절차가 꼬일 수 있습니다. 먼저 수사팀에서 보호조치를 걸어드려야 합니다.
피해자: 보호조치요? 그게 정확히 뭔데요?
사기범: 간단히 말하면 본인 명의 자산이 다른 계좌로 넘어가지 않도록 임시로 묶는 절차입니다. 현재 사용 중인 은행과 잔액 범위만 확인하면 진행 가능합니다.
피해자: 잔액까지 왜 말씀드려야 하죠? 좀 이상한데요.
사기범: 추적 대상 계좌와 연결 여부를 확인하려면 필요합니다. 지금 확인이 늦어지면 본인도 공범으로 오해받을 수 있어 먼저 정리해야 합니다.
피해자: 저는 일단 공식 창구에 직접 문의하겠습니다.
사기범: 잠깐만요. 지금 조회상 휴대전화 본인인증 이력이 남아 있어서, 통화 종료 전에 처리 순서를 잡아야 합니다.
피해자: 지금은 그쪽 말만 듣고 진행하지 않겠습니다.",yes
P01-15-Q01,voicephishing,P01-15,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"잠시만요. 통화 끊지 마시고 제 안내부터 들어주십시오. 서울동부지검 금융범죄합동수사팀 담당자입니다.
네, 말씀하세요. 제가 무슨 일에 연루된 건가요?
고지드릴 내용이 있습니다. 김도윤 씨 명의의 우리은행 계좌가 전자금융사기 사건과 연결되어 확인 절차가 진행 중입니다.
저는 그런 계좌를 따로 개설한 적이 없는데요.
현재 접수된 사건번호는 2025형사49721번이고, 대포통장 유통 경로와 명의대여 가능성까지 함께 검토하고 있습니다.
잠깐만요, 제 이름과 어디 사는지까지 어떻게 아세요?
주민등록상 주소가 인천 남동구로 확인되고, 최근 직장 정보는 서해유통으로 조회됩니다. 맞는지 확인이 필요합니다.
주소는 맞는데, 직장은 조금 전 회사로 바뀌었어요. 이게 왜 필요한 거죠?
본인 계좌에 이상 거래가 잡혀서 그렇습니다. 계좌 보호를 위해서는 우선 사용 중인 은행부터 정리해야 합니다.
은행에 제가 직접 가서 확인하면 안 되나요?
지금은 직접 방문보다 수사 확인이 우선입니다. 은행 창구로 가시면 지급 제한이 먼저 걸릴 수 있습니다.
그럼 제가 뭘 해야 하나요?
우선 자금 이동 여부를 파악해야 합니다. 최근 입출금이 있는 계좌와 현재 잔액을 말씀해 주십시오.
이런 식으로 개인정보를 이렇게 자세히 말씀하시는 게 맞는지 모르겠네요.
절차상 필요한 확인입니다. 지금은 임시 보호 조치 대상이라 휴대전화 인증도 따로 진행될 수 있습니다.
휴대전화 보호 조치까지요? 조금 이상한데요.
의심되실 수 있습니다만, 확인을 늦추면 계좌가 먼저 묶일 수 있습니다. 지금 바로 협조해 주셔야 합니다.
제가 당장 돈을 옮기라는 뜻은 아니죠?",yes
P01-16-Q01,voicephishing,P01-16,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"안녕하세요. 서울동부지방검찰청 금융범죄수사팀입니다.
잠깐 통화 가능하실까요? 확인드릴 내용이 있습니다.
무슨 일인가요? 갑자기 검찰청이라니 좀 당황스럽네요.
박지훈 씨 명의로 된 신한은행 계좌가 전자금융사기 관련 사건에 포함돼 있어 연락드렸습니다.
계좌 자체가 범죄에 쓰였을 가능성이 있어 본인 확인이 필요합니다.
저는 그런 계좌를 따로 문제 삼은 적이 없는데요.
제 명의로 다른 계좌가 있긴 한가요?
현재 확인된 사건 접수번호는 2025형사단11209번입니다.
명의도용 가능성까지 같이 살펴보고 있습니다.
그리고 주민등록상 주소가 인천 미추홀구, 직장 정보는 에이원테크로 조회되는데 맞으십니까?
주소는 예전 거랑 비슷한데 직장은 맞습니다.
그런데 이런 정보는 어떻게 확인하신 거죠?
수사 중인 사안이라 최소한의 기본 정보만 대조하고 있습니다.
지금은 계좌가 실제로 본인 사용인지, 아니면 타인이 접근한 흔적인지 구분하는 단계입니다.
그럼 제가 은행에 바로 전화해서 확인하면 되는 건가요?
은행 문의도 가능하지만, 먼저 수사 기록상 이상 거래 여부부터 맞춰야 합니다.
무작정 정리하면 보호 조치가 늦어질 수 있어서요.
이상 거래라면 제 다른 계좌도 영향을 받나요?",yes
P01-17-Q01,voicephishing,P01-17,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 잠시 통화 가능하실까요. 서울남부지방검찰청 사건조사팀에서 연락드렸습니다.
피해자: 네? 무슨 일인가요.
사기범: 김민재님 명의로 개설된 우리은행 계좌가 전자금융범죄 관련 사건에 연결돼 확인 중입니다.
피해자: 저는 그런 계좌를 만든 적이 없습니다.
사기범: 그래서 명의도용 가능성까지 같이 보고 있습니다. 우선 본인 확인부터 진행하겠습니다.
피해자: 제가 직접 검찰청에 전화해 보면 안 되나요?
사기범: 지금은 외부로 바로 문의하시면 안 됩니다. 조사 대상 정보가 새어나가면 자금 이동이 더 빨라질 수 있습니다.
피해자: 좀 이상한데요.
사기범: 우선 본인 명의 전체 금융 흐름을 확인해야 합니다. 국민은행과 토스뱅크 쪽 사용 내역이 먼저 조회됩니다.
피해자: 왜 제 은행까지 다 알아봐야 하죠?
사기범: 현재 시스템상 거주지 정보와 직장 이력도 일부 일치합니다. 인천 남동구 주소, 그리고 예전 근무지로 등록된 한솔테크 자료가 확인됐습니다.
피해자: 그건 개인정보 아닌가요?
사기범: 맞습니다. 그래서 당사자 확인이 필요합니다. 확인이 끝나면 피해 방지 절차를 안내드리겠습니다.
피해자: 저는 일단 은행에 가서 물어보겠습니다.
사기범: 그러시면 안 됩니다. 지금 임의로 계좌에 손대면 보호 조치가 지연될 수 있습니다.
피해자: 계속 압박하시는 것 같아서 불안하네요.
사기범: 불안하실 수 있습니다만, 지금 단계에서는 계좌별 잔액과 사용 중인 금융기관만 말씀해 주시면 됩니다.
피해자: 그걸 왜 여기서 말해야 하죠?",yes
P01-18-Q01,voicephishing,P01-18,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"잠깐만요, 지금 통화 끊으시면 안 됩니다. 서울남부지검 경제범죄합동수사팀 김도윤 검사입니다.
지금 제 명의로 온 전화가 맞는지 먼저 확인해 주세요.
네, 맞습니다. 그런데 왜 검찰에서 직접 연락이 오죠?
박서진 씨 명의의 신한은행 계좌가 대포통장 사건에 연결돼 있어서 확인 절차를 진행 중입니다.
저는 그런 계좌를 만든 적이 없는데요.
현재 사건번호는 2025형사단24791호이고, 명의도용 정황까지 함께 검토되고 있습니다.
그런데 제 이름이랑 주소를 알고 계시네요.
주민등록상 주소는 대전 서구 쪽으로 확인되며, 최근 근무지는 세종의 콘텐츠업체로 조회됩니다. 맞습니까?
어느 정도는 맞는데, 이런 정보는 어떻게 확인하신 거예요?
피해 확산을 막으려면 우선 본인 소유 금융계좌의 이동 내역을 확인해야 합니다.
그러면 제가 은행에 바로 전화해서 묻는 게 더 빠른 거 아닌가요?
지금 일반 창구로 문의가 들어가면 계좌 추적이 새어 나가서 자금이 분산될 수 있습니다.
그럼 어떻게 해야 하나요?
우선 확인용으로 사용 중인 은행 이름과 최근 입출금이 있었던 계좌만 말씀해 주시면, 전산상 보호 절차를 안내드리겠습니다.
제가 가진 계좌는 국민은행이랑 카카오뱅크가 있는데, 잔액까지 말씀드려야 하나요?
네, 안전조치 대상인지 판단하려면 현재 보유 금융사만 먼저 확인하면 됩니다.
잠깐만요, 이게 정말 수사 절차가 맞는지 조금 의심되는데요.
의심하실 수 있습니다. 그래서 지금은 수사관 직통번호와 사건 접수번호로만 연결을 유지하고 있습니다.",yes
P01-19-Q01,voicephishing,P01-19,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"안녕하세요. 대검찰청 금융범죄합동수사단 박민재 검사입니다.
네, 무슨 일이신가요?
고객님 명의로 개설된 하나은행 계좌가 최근 대포통장 유통 사건에 연계된 정황이 확인돼 연락드렸습니다.
제가 그런 계좌를 만들거나 빌려준 적은 없습니다.
현재는 명의가 도용됐는지, 또는 본인도 모르는 사이 계좌가 연동됐는지 확인 중입니다.
갑자기 왜 이런 연락을 받게 된 건가요?
조회 결과, 고객님 인적사항과 연결된 계좌가 타인 거래에 사용된 흔적이 있어 우선 본인 확인 절차가 필요합니다.
어떤 본인 확인이요?
우선 주민등록상 주소지와 최근 사용 금융기관부터 대조해야 합니다.
은행에 직접 가서 확인하면 되는 건가요?
지금은 일반 창구 조회보다 수사 연계 확인이 우선이라, 임의로 은행에 연락하시면 오히려 지급 제한 절차가 꼬일 수 있습니다.
그럼 제가 지금 뭘 해야 하죠?
일단 현재 사용 중인 금융사와 보유 계좌 범위를 적어주시면, 위험계좌 분리 대상인지부터 살펴보겠습니다.
계좌가 여러 개라 정확히 말해야 하나요?
네, 특히 카드 결제 계좌나 자동이체가 연결된 계좌는 반드시 확인해야 합니다.
이상하네요. 이런 건 금융감독원에 문의하는 게 맞지 않나요?
금감원 민원과는 별개로, 지금 건은 수사 보안상 저희 쪽 접수번호로 먼저 묶어야 합니다.
접수번호가 있나요?",yes
P01-20-Q01,voicephishing,P01-20,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 안녕하세요. 갑자기 연락드려 놀라셨을 텐데, 먼저 안내부터 차분히 드리겠습니다. 대검찰청 금융범죄합동수사팀 담당입니다.
피해자: 네? 무슨 일인가요.
사기범: 김도현님 명의로 개설된 케이뱅크 계좌가 불법 자금 흐름과 연결된 정황이 확인돼 연락드렸습니다.
피해자: 저는 그런 계좌를 따로 만든 적이 없습니다.
사기범: 그래서 명의 도용 가능성까지 같이 보고 있습니다. 현재 사건번호는 2027형합21408번으로 접수돼 있습니다.
피해자: 사건번호까지 있다고요?
사기범: 네. 주소는 인천 부평구 쪽으로 확인되고, 최근 연락처 변경 이력도 보입니다. 직장 정보는 에이원테크로 떠 있는데 맞으실까요?
피해자: 주소 일부는 맞는데, 왜 그런 걸 알고 계신 거죠?
사기범: 수사 중인 자료를 대조하는 단계라서 그렇습니다. 지금은 자산이 외부로 빠져나가는지 확인하는 게 우선입니다.
피해자: 그럼 제가 은행에 직접 물어보면 되는 거 아닌가요?
사기범: 은행에 바로 문의하시면 내부 보호 절차가 꼬일 수 있습니다. 먼저 수사팀에서 조회를 마쳐야 계좌 제한 여부를 정확히 안내할 수 있어요.
피해자: 너무 납득이 안 되는데요.
사기범: 당연히 그러실 수 있습니다. 그래서 제가 바로 조치 내용을 읽어드리겠습니다. 현재 본인 명의 계좌들 중 사용 빈도가 높은 곳부터 점검해야 합니다.
피해자: 어떤 점검을 말하는 건가요?
사기범: 최근 입출금 내역과 연동된 은행을 확인해서, 혹시 모를 피해 확산을 막는 절차입니다. 우선 거래하시는 은행 이름을 순서대로 말씀해 주세요.
피해자: 이렇게 전화로 다 말해야 하나요?
사기범: 네, 추후 피해 발생 시 책임 소재를 가리기 위해 기록이 남습니다. 일단 본인 확인이 되어야 다음 단계 안내가 가능합니다.
피해자: 그래도 찜찜해서요.",yes
P01-21-Q01,voicephishing,P01-21,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 잠시만요, 통화 끊지 마시고 제 설명부터 들어주세요. 금융감독원 분쟁조정지원팀 김현우입니다.
피해자: 갑자기 이렇게 전화하시면 제가 바로 믿을 수가 없는데요.
사기범: 홍지은 님 명의로 개설된 하나은행 계좌가 대포통장 의심 거래에 포함돼 있어 확인차 연락드렸습니다.
피해자: 저는 그런 걸 만든 적이 없습니다.
사기범: 접수번호는 2026-상보-4179로 올라가 있고, 명의도용 여부까지 함께 검토 중입니다.
피해자: 그럼 제가 뭘 잘못했다는 건가요?
사기범: 아직 혐의가 확정된 건 아니고, 우선 본인 자산이 연계됐는지만 분리 점검하면 됩니다.
피해자: 은행에 제가 직접 문의해도 되는 일 아닌가요?
사기범: 지금은 일반 창구로 확인하면 자료가 뒤섞여 오히려 조사에 지장이 생길 수 있습니다.
사기범: 현재 조회상 인천 부평구 주소와 예전에 다니던 세림유통 근무 기록이 일치해서 본인 정보가 맞는 것으로 보입니다.
피해자: 그런 정보까지 왜 알고 계시죠?
사기범: 통합조회 과정에서 일부 확인된 내용입니다. 우선 연결된 계좌만 정리하면 됩니다.
피해자: 정리라면 구체적으로 뭘 하라는 건가요?
사기범: 보호 절차상 사용 중인 은행과 잔액 규모를 먼저 확인해야 합니다. 바로 말씀 가능하실까요?
피해자: 지금 바로 대답하기는 좀 꺼려지네요.
사기범: 이해합니다. 다만 확인이 늦어지면 자금이 묶이거나 추가 피해가 생길 수 있습니다.
피해자: 일단 제가 진짜 기관인지 다시 확인해 볼게요.
사기범: 지금 조회 화면에선 휴대기기 보호 단계가 떠 있어서, 오늘 안에 처리 방향만 정해두는 게 안전합니다.",yes
P01-22-Q01,voicephishing,P01-22,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"안녕하세요. 서울동부지검 금융범죄합동수사팀 김도현 수사관입니다.
무슨 일인지 먼저 확인해볼게요.
김도현 수사관 맞으신가요? 김유진 씨 본인 명의로 등록된 계좌가 통신금융사기 관련 거래에 참고 대상이 되어 연락드렸습니다.
제가요? 그런 적 없습니다.
현재 조사상 부산 남구 주소지와 IT회사 재직 이력, 그리고 국민은행·농협은행 사용 내역이 확인됩니다. 본인 정보 맞습니까?
주소는 맞는데, 이런 걸 어떻게 아세요?
신원 대조 과정에서 확인된 사항입니다. 혹시 최근 대출 신청, 휴대폰 개통, 또는 비대면 본인인증을 하신 적 있나요?
대출은 한 적 없고, 휴대폰은 바꾼 지 좀 됐습니다.
좋습니다. 이 부분이 중요합니다. 명의도용 가능성이 있어서 계좌 접근 이력이 한 번 더 검토돼야 합니다.
그럼 제가 은행 가서 확인하면 되나요?
지금은 임의로 움직이시면 안 됩니다. 관련 계좌가 연결돼 있으면 추가 피해가 커질 수 있습니다.
연결 계좌라고요?
예, 현재 조사상 다른 금융기관 계좌까지 함께 묶여 있을 가능성이 있습니다. 우선 사용 중인 은행과 최근 입출금이 있었는지만 확인해야 합니다.
왜 그렇게 급하게 확인해야 하죠?
피해 확산을 막기 위한 절차입니다. 외부에 먼저 문의가 들어가면 보안상 차단이 늦어질 수 있습니다.
그럼 제가 뭘 하면 되는데요?
우선 본인 명의 전체 계좌 현황과 잔액 구성을 파악해야 합니다. 이후 안전조치 순서가 안내됩니다.
안전조치가 정확히 뭔데요?",yes
P01-23-Q01,voicephishing,P01-23,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 잠시만요, 통화 끊지 마시고 차분히 말씀드리겠습니다. 대전지검 금융범죄전담부 담당 수사관입니다.
피해자: 네? 무슨 일인가요.
사기범: 이지훈 씨 명의의 우리은행 계좌가 대포통장 유통 사건에 연결된 것으로 확인돼서 연락드렸습니다.
피해자: 저는 그런 계좌를 만든 적이 없는데요.
사기범: 저희도 그 부분을 보고 있습니다. 현재는 명의도용 가능성과 내부 자료 유출 가능성을 같이 검토하는 단계입니다.
피해자: 제 정보는 왜 그렇게 알고 계세요?
사기범: 본인 확인을 위해 일부 기본 정보가 조회됩니다. 생년월일과 주소 일부가 일치하는데, 인천 남동구 쪽 거주 이력 맞으십니까?
피해자: 예전 주소는 맞는데, 그게 왜 필요하죠?
사기범: 계좌가 실제 본인 사용인지, 아니면 타인이 개설한 건지 분리해야 해서 그렇습니다. 지금은 안전조치 우선 대상입니다.
피해자: 안전조치가 뭐죠?
사기범: 우선 연결된 금융기관을 확인한 뒤 지급정지 신청이 들어가기 전에 보호 절차를 밟는 겁니다. 다른 은행에 급여 통장이나 생활비 계좌 있으십니까?
피해자: 하나은행이랑 카카오뱅크를 쓰긴 합니다.
사기범: 그 계좌들까지 연동돼 있으면 같이 점검해야 합니다. 최근 이체 내역이나 자동이체 설정도 확인 대상입니다.
피해자: 제가 은행에 직접 전화해 보면 안 되나요?
사기범: 직접 문의하시면 절차가 뒤엉킬 수 있습니다. 지금은 수사 라인에서 확인한 뒤 은행 협조를 붙여야 순서가 맞습니다.
피해자: 그럼 제가 뭘 하면 되죠?
사기범: 먼저 본인 명의 전체 계좌 현황을 확인해야 합니다. 잔액이 큰 계좌부터 순서대로 적어주시고, 최근 로그인한 기기 종류도 말씀해 주세요.
피해자: 그걸 왜 알아야 하죠?",yes
P01-24-Q01,voicephishing,P01-24,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 잠시만요, 지금 끊지 마시고 제 안내를 끝까지 들어주셔야 합니다. 저는 서울동부지검 금융범죄수사팀에서 나왔습니다.
피해자: 제 번호로 왜 이런 연락이 온 건가요?
사기범: 김서연 씨 명의로 된 NH농협 계좌가 보이스피싱 자금세탁 흐름에 연결돼 확인 중입니다.
피해자: 저는 그런 거래를 한 적이 없어요.
사기범: 지금 확인된 사건번호는 2025형사21470이고, 명의 도용 가능성도 함께 열어두고 있습니다.
사기범: 참고로 주민등록상 주소가 경기 남양주 쪽으로 확인되고, 예전에 물류회사 근무 이력도 보여서 본인 정보와 일부 일치합니다.
피해자: 그런 정보는 왜 알고 계세요?
사기범: 수사망에 올라온 정보라서요. 우선 계좌가 추가 피해에 노출되지 않도록 상태를 점검해야 합니다.
피해자: 은행에 제가 직접 확인하면 안 되나요?
사기범: 지금은 은행 창구보다 수사 확인이 먼저입니다. 잘못 문의하면 지급 차단 절차가 꼬일 수 있습니다.
사기범: 우선 현재 쓰는 은행이 어디인지, 그리고 인터넷뱅킹 연결 여부를 말씀해 주세요.
피해자: 바로 말씀드리기엔 좀 불안한데요. 사건번호로 조회가 가능한 건가요?
사기범: 사건번호와 주민 정보, 최근 사용 흔적을 같이 맞춰봐야 해서 그렇습니다.
피해자: 제 명의 계좌가 한 곳만 있는지도 아직 헷갈리는데요.
사기범: 농협 외에 우리은행이나 토스뱅크처럼 연결된 계좌도 같이 확인해야 안전조치를 정할 수 있습니다.
피해자: 가족한테 먼저 물어봐도 되나요?
사기범: 지금은 외부에 알리면 추적이 새어 나가서 오히려 계좌가 묶일 수 있습니다. 보안 유지가 우선입니다.
피해자: 그럼 제가 뭘 하면 되죠?",yes
